tf	gene	link
HNRNPC	chr2_+_127423331_127423408_127424245_127424342_127426085_127426131	1
HNRNPC	chr2_+_135052430_135052485_135056388_135056600_135058011_135058086	1
HNRNPC	chr2_+_135058011_135058086_135060281_135060537_135090998_135091130	1
HNRNPC	chr2_+_135638899_135639122_135641536_135641790_135645379_135645527	1
HNRNPC	chr2_+_135710059_135710231_135715550_135715694_135721924_135722006	1
HNRNPC	chr2_+_135748267_135748369_135753539_135754277_135755517_135755658	1
HNRNPC	chr2_+_152575136_152575244_152576269_152576375_152578888_152578964	1
HNRNPC	chr2_+_152718620_152719024_152719898_152720004_152720533_152720586	1
HNRNPC	chr2_+_152718620_152719024_152719898_152720004_152720533_152720586	1
HNRNPC	chr2_+_158621231_158621421_158624878_158625427_158631753_158631932	1
HNRNPC	chr2_+_171453128_171453213_171457971_171458075_171468888_171469030	1
HNRNPC	chr2_+_171457971_171458075_171458372_171458477_171468888_171469030	1
HNRNPC	chr2_+_171707287_171707377_171712767_171712826_171715328_171715350	1
HNRNPC	chr2_+_172570726_172570824_172581934_172582191_172586278_172586388	1
HNRNPC	chr2_+_176269502_176269669_176270216_176270419_176296860_176296907	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177219247_177219314_177219408_177221976_177222060_177223898	1
HNRNPC	chr2_+_177440965_177441036_177442120_177442235_177442407_177442486	1
HNRNPC	chr2_+_182741243_182741356_182742375_182742512_182743598_182743712	1
HNRNPC	chr2_+_190910263_190910321_190913193_190913364_190921024_190921056	1
HNRNPC	chr2_+_191684230_191684296_191684877_191685063_191685599_191685894	1
HNRNPC	chr2_+_200419250_200419496_200439122_200439328_200440649_200440724	1
HNRNPC	chr2_+_200815341_200815517_200815667_200815761_200816325_200816390	1
HNRNPC	chr2_+_201135972_201136107_201136198_201138964_201140357_201140439	1
HNRNPC	chr2_+_201135972_201136107_201136198_201138964_201140357_201140439	1
HNRNPC	chr2_+_201135972_201136107_201136198_201138964_201140357_201140439	1
HNRNPC	chr2_+_201149754_201149835_201154137_201154407_201160432_201160455	1
HNRNPC	chr2_+_201149754_201149835_201154137_201154407_201160432_201160455	1
HNRNPC	chr2_+_201272898_201272942_201273103_201273200_201274889_201274953	1
HNRNPC	chr2_+_201478563_201478601_201479489_201479531_201480032_201480348	1
HNRNPC	chr2_+_202277950_202278002_202278212_202278329_202282351_202282472	1
HNRNPC	chr2_+_203245846_203245895_203246755_203246921_203251967_203252109	1
HNRNPC	chr2_+_203328515_203328631_203351555_203351678_203366877_203366957	1
HNRNPC	chr2_+_203394748_203394846_203395656_203395780_203402576_203402677	1
HNRNPC	chr2_+_203394748_203394846_203395659_203395780_203402576_203402677	1
HNRNPC	chr2_+_219234826_219235312_219235474_219235585_219235708_219235801	1
HNRNPC	chr2_+_222924456_222924595_222927017_222927189_222928862_222928936	1
HNRNPC	chr2_+_222924456_222924595_222927017_222927189_222928862_222928936	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_222924456_222924595_222927017_222928936_222930621_222930812	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227328678_227330846_227332419_227332499	1
HNRNPC	chr2_+_227325365_227325427_227330626_227330846_227332419_227332499	1
HNRNPC	chr2_+_227328678_227328789_227329606_227329783_227330626_227330689	1
HNRNPC	chr2_+_231788689_231788732_231790922_231791173_231791733_231791762	1
HNRNPC	chr2_+_232087487_232087721_232127976_232128077_232130619_232130719	1
HNRNPC	chr2_+_232567078_232567214_232574263_232574341_232580904_232580956	1
HNRNPC	chr2_+_232703424_232703489_232724574_232724691_232734417_232734486	1
HNRNPC	chr2_+_232703424_232703489_232724574_232724691_232735155_232735237	1
HNRNPC	chr2_+_232703424_232703489_232734417_232734486_232735155_232735237	1
HNRNPC	chr2_+_240618943_240619031_240627660_240627840_240629949_240631170	1
HNRNPC	chr2_+_241315946_241315982_241317499_241317594_241324216_241324241	1
HNRNPC	chr2_+_241315946_241315982_241317499_241317599_241324216_241324241	1
HNRNPC	chr2_+_241324216_241324241_241324409_241324662_241325993_241326051	1
HNRNPC	chr2_+_241324216_241324241_241324409_241324662_241325993_241326051	1
HNRNPC	chr2_+_241651264_241651335_241653307_241653369_241653512_241653524	1
HNRNPC	chr2_+_241668540_241668685_241669694_241669862_241670726_241670782	1
HNRNPC	chr2_+_241751246_241751388_241754631_241754746_241755045_241755210	1
HNRNPC	chr2_-_253005_253115_256207_256690_260085_260702	1
HNRNPC	chr2_-_253005_253115_256207_256690_260085_260702	1
HNRNPC	chr2_-_3533108_3534255_3536198_3536313_3536724_3536911	1
HNRNPC	chr2_-_10607185_10607311_10622016_10622150_10644320_10644372	1
HNRNPC	chr2_-_10684567_10684612_10685937_10686052_10689796_10689972	1
HNRNPC	chr2_-_20263193_20263460_20278583_20278819_20282947_20283228	1
HNRNPC	chr2_-_20263193_20263460_20278583_20278819_20282947_20283228	1
HNRNPC	chr2_-_20774810_20774979_20790255_20790398_20801310_20801465	1
HNRNPC	chr2_-_27343331_27343578_27350314_27350632_27356739_27356767	1
HNRNPC	chr2_-_27343331_27343578_27350314_27350632_27356739_27356767	1
HNRNPC	chr2_-_27445444_27445449_27445553_27445629_27445745_27445843	1
HNRNPC	chr2_-_28861118_28861308_28865017_28865119_28869579_28870295	1
HNRNPC	chr2_-_36555688_36555748_36558438_36558513_36578597_36578832	1
HNRNPC	chr2_-_38315284_38315334_38317239_38317349_38318535_38318624	1
HNRNPC	chr2_-_38343297_38343512_38354067_38354177_38377143_38377256	1
HNRNPC	chr2_-_43813120_43813309_43814477_43814589_43819915_43820100	1
HNRNPC	chr2_-_43813120_43813309_43814477_43814589_43819915_43820100	1
HNRNPC	chr2_-_43824889_43825018_43826382_43826521_43827983_43828115	1
HNRNPC	chr2_-_44346299_44346390_44359497_44360038_44361380_44361493	1
HNRNPC	chr2_-_46581416_46581591_46591803_46591925_46592475_46592583	1
HNRNPC	chr2_-_46907935_46907969_46909023_46909177_46915723_46915761	1
HNRNPC	chr2_-_46909023_46909177_46910780_46910873_46915723_46915761	1
HNRNPC	chr2_-_47332273_47332408_47332934_47333026_47344901_47344966	1
HNRNPC	chr2_-_47332934_47333026_47336409_47336553_47344901_47344966	1
HNRNPC	chr2_-_47332934_47333026_47336409_47336846_47344901_47344966	1
HNRNPC	chr2_-_47332934_47333026_47336409_47336846_47344901_47344966	1
HNRNPC	chr2_-_47332934_47333026_47336409_47336846_47344901_47344966	1
HNRNPC	chr2_-_53939956_53940000_53943717_53943843_53948421_53948537	1
HNRNPC	chr2_-_54987491_54987698_55028164_55028220_55049745_55050544	1
HNRNPC	chr2_-_55252542_55252653_55254041_55254201_55254654_55254825	1
HNRNPC	chr2_-_55568194_55568363_55573619_55573777_55577315_55577356	1
HNRNPC	chr2_-_55588879_55588956_55598416_55599039_55603978_55604076	1
HNRNPC	chr2_-_55588879_55588956_55598416_55599039_55603978_55604076	1
HNRNPC	chr2_-_55588879_55588956_55598416_55599039_55603978_55604076	1
HNRNPC	chr2_-_61011765_61011905_61013128_61013251_61018008_61018255	1
HNRNPC	chr2_-_61192901_61192980_61203140_61203263_61204256_61204330	1
HNRNPC	chr2_-_61211772_61211929_61214060_61214694_61220310_61220368	1
HNRNPC	chr2_-_61211772_61211929_61214060_61214694_61220310_61220368	1
HNRNPC	chr2_-_61211772_61211929_61214060_61214694_61220310_61220368	1
HNRNPC	chr2_-_61211772_61211929_61214060_61214694_61220310_61220368	1
HNRNPC	chr2_-_61533772_61533903_61534558_61534654_61537562_61537668	1
HNRNPC	chr2_-_61533772_61533903_61534558_61534678_61537562_61537587	1
HNRNPC	chr2_-_65088369_65088690_65090983_65091078_65097971_65098066	1
HNRNPC	chr2_-_65088939_65089070_65090983_65091078_65097971_65098066	1
HNRNPC	chr2_-_69423582_69423717_69429904_69430021_69431902_69432005	1
HNRNPC	chr2_-_70224554_70224629_70225328_70225393_70227735_70227822	1
HNRNPC	chr2_-_73762594_73762859_73766232_73766301_73766418_73766594	1
HNRNPC	chr2_-_74152528_74156645_74158654_74158771_74159091_74159254	1
HNRNPC	chr2_-_74527248_74527363_74527471_74527590_74527736_74527838	1
HNRNPC	chr2_-_74528417_74528489_74528751_74528935_74529132_74529282	1
HNRNPC	chr2_-_85559006_85559075_85559766_85559815_85560815_85560985	1
HNRNPC	chr2_-_85559006_85559075_85560815_85560985_85561386_85561431	1
HNRNPC	chr2_-_88122982_88123104_88126176_88126348_88127951_88128041	1
HNRNPC	chr2_-_88122982_88123104_88126176_88126348_88127951_88128041	1
HNRNPC	chr2_-_88122982_88123104_88126176_88126348_88127951_88128041	1
HNRNPC	chr2_-_88124494_88124586_88126176_88126348_88127951_88128041	1
HNRNPC	chr2_-_88124494_88124586_88126176_88126348_88127951_88128041	1
HNRNPC	chr2_-_88124494_88124586_88126176_88126348_88127951_88128041	1
HNRNPC	chr2_-_96254833_96254997_96256446_96256564_96265138_96265489	1
HNRNPC	chr2_-_96613526_96613619_96615492_96615544_96619359_96619544	1
HNRNPC	chr2_-_97793395_97793553_97794930_97795115_97796218_97796354	1
HNRNPC	chr2_-_97796844_97796986_97797365_97797516_97801895_97801961	1
HNRNPC	chr2_-_102731025_102731068_102732024_102732138_102732322_102732340	1
HNRNPC	chr2_-_127847841_127848185_127850590_127850685_127852925_127853105	1
HNRNPC	chr2_-_147930397_147935698_147936940_147937015_147938146_147938180	1
HNRNPC	chr2_-_162005745_162005809_162008562_162008661_162009241_162009295	1
HNRNPC	chr2_-_165999723_165999776_166002472_166002753_166009719_166009841	1
HNRNPC	chr2_-_166198299_166199864_166203955_166204225_166204360_166204464	1
HNRNPC	chr2_-_166198299_166199864_166203955_166204225_166204360_166204464	1
HNRNPC	chr2_-_171028345_171028405_171046174_171046362_171049814_171049950	1
HNRNPC	chr2_-_171082781_171082852_171117739_171117857_171160290_171160495	1
HNRNPC	chr2_-_174141825_174142000_174182417_174182499_174223033_174223160	1
HNRNPC	chr2_-_174141825_174142000_174182417_174182524_174223033_174223160	1
HNRNPC	chr2_-_175939552_175939657_175940988_175941080_175947480_175947510	1
HNRNPC	chr2_-_187503648_187503770_187544504_187544637_187554200_187554349	1
HNRNPC	chr2_-_187503648_187503770_187544504_187544637_187554200_187554349	1
HNRNPC	chr2_-_187529364_187529485_187544504_187544637_187554200_187554349	1
HNRNPC	chr2_-_187529364_187529485_187544504_187544637_187554200_187554349	1
HNRNPC	chr2_-_200876964_200877037_200877497_200877604_200881421_200881488	1
HNRNPC	chr2_-_200881421_200881488_200885262_200885343_200885698_200885772	1
HNRNPC	chr2_-_200881421_200881488_200885262_200885367_200885698_200885772	1
HNRNPC	chr2_-_200882342_200882435_200885262_200885343_200885698_200885772	1
HNRNPC	chr2_-_200882342_200882435_200885262_200885367_200885698_200885772	1
HNRNPC	chr2_-_202896065_202896219_202897300_202897415_202899531_202899637	1
HNRNPC	chr2_-_215367863_215368027_215370294_215370432_215371909_215372009	1
HNRNPC	chr2_-_215371909_215372015_215372109_215372300_215373322_215373411	1
HNRNPC	chr2_-_215371909_215372015_215372109_215372300_215373322_215373411	1
HNRNPC	chr2_-_215371909_215372015_215372109_215372375_215373322_215373411	1
HNRNPC	chr2_-_215371909_215372015_215372109_215372375_215373322_215373411	1
HNRNPC	chr2_-_215371909_215372015_215372113_215372300_215373322_215373411	1
HNRNPC	chr2_-_215371909_215372015_215372113_215372300_215373322_215373411	1
HNRNPC	chr2_-_215371909_215372015_215372253_215372300_215373322_215373411	1
HNRNPC	chr2_-_215391632_215391814_215392931_215393203_215394528_215394719	1
HNRNPC	chr2_-_215391632_215391814_215392931_215393203_215394528_215394719	1
HNRNPC	chr2_-_215391632_215391814_215394528_215394719_215397137_215397223	1
HNRNPC	chr2_-_215404389_215404655_215406238_215406504_215407127_215407321	1
HNRNPC	chr2_-_215404389_215404655_215406238_215406510_215407127_215407321	1
HNRNPC	chr2_-_218282118_218282181_218284039_218284136_218292466_218292503	1
HNRNPC	chr2_-_218282118_218282181_218284039_218284160_218292466_218292503	1
HNRNPC	chr2_-_219216364_219216465_219216652_219216832_219217670_219217807	1
HNRNPC	chr2_-_219216364_219216465_219216652_219216832_219217670_219217807	1
HNRNPC	chr2_-_229879982_229880128_229903756_229903853_229921880_229921903	1
HNRNPC	chr2_-_233499879_233499915_233506786_233506883_233510049_233510135	1
HNRNPC	chr2_-_241268499_241268541_241268829_241269295_241272761_241272812	1
HNRNPC	chr2_-_241268499_241268541_241268954_241269295_241272761_241272812	1
HNRNPC	chr2_-_241678452_241678649_241680229_241680319_241685769_241685877	1
HNRNPC	chr20_+_2653279_2653393_2654176_2654308_2654414_2654575	1
HNRNPC	chr20_+_2653279_2653393_2654176_2654308_2654414_2654575	1
HNRNPC	chr20_+_2657081_2657218_2657373_2657692_2657929_2658039	1
HNRNPC	chr20_+_2657081_2657218_2657373_2657692_2657929_2658039	1
HNRNPC	chr20_+_2657081_2657218_2657373_2657692_2657929_2658039	1
HNRNPC	chr20_+_3889670_3889728_3891244_3891411_3907926_3908135	1
HNRNPC	chr20_+_4183494_4183654_4186743_4186832_4187270_4187727	1
HNRNPC	chr20_+_8790175_8790261_8802056_8802173_8881622_8884896	1
HNRNPC	chr20_+_13009349_13009384_13048945_13049130_13072256_13072371	1
HNRNPC	chr20_+_13808842_13808902_13812971_13813092_13814418_13814438	1
HNRNPC	chr20_+_21136390_21136552_21138955_21139060_21145565_21145654	1
HNRNPC	chr20_+_25195839_25195867_25206522_25206590_25207076_25207397	1
HNRNPC	chr20_+_31549091_31549114_31549207_31549332_31550064_31550121	1
HNRNPC	chr20_+_31561634_31561736_31566210_31566295_31569120_31569418	1
HNRNPC	chr20_+_32369015_32369123_32371778_32371874_32428128_32428193	1
HNRNPC	chr20_+_33020542_33020587_33021281_33021344_33021723_33021799	1
HNRNPC	chr20_+_33021281_33021344_33021723_33021799_33023342_33023570	1
HNRNPC	chr20_+_34031522_34031604_34065044_34065160_34072066_34072205	1
HNRNPC	chr20_+_34413742_34413879_34418782_34418904_34424480_34424525	1
HNRNPC	chr20_+_34882827_34882989_34900192_34900312_34913096_34913181	1
HNRNPC	chr20_+_34921786_34921866_34921963_34922258_34923323_34923431	1
HNRNPC	chr20_+_35801491_35801605_35812623_35812719_35842573_35842744	1
HNRNPC	chr20_+_37199050_37199225_37200447_37200494_37203885_37203960	1
HNRNPC	chr20_+_37232296_37232391_37234020_37234095_37236580_37236709	1
HNRNPC	chr20_+_37289663_37289686_37298763_37298879_37301208_37301413	1
HNRNPC	chr20_+_37382619_37382786_37383757_37383874_37384150_37384403	1
HNRNPC	chr20_+_38447466_38447623_38447930_38448093_38448662_38448730	1
HNRNPC	chr20_+_38447466_38447623_38447930_38448093_38448662_38448730	1
HNRNPC	chr20_+_38492930_38493132_38495779_38495855_38497353_38497516	1
HNRNPC	chr20_+_41160106_41160153_41162262_41162342_41162452_41162536	1
HNRNPC	chr20_+_41173923_41174011_41174124_41174311_41174467_41174539	1
HNRNPC	chr20_+_41173923_41174011_41174127_41174311_41174467_41174539	1
HNRNPC	chr20_+_43458361_43458509_43459153_43459420_43459771_43459895	1
HNRNPC	chr20_+_43458361_43458509_43459153_43459420_43459771_43459895	1
HNRNPC	chr20_+_43458361_43458509_43459153_43459420_43459771_43459895	1
HNRNPC	chr20_+_43458361_43458509_43459153_43459420_43459771_43459895	1
HNRNPC	chr20_+_43458361_43458509_43459153_43459420_43459771_43459895	1
HNRNPC	chr20_+_43613966_43613976_43618241_43618353_43618940_43619026	1
HNRNPC	chr20_+_44531916_44531978_44582585_44582731_44589797_44589866	1
HNRNPC	chr20_+_45813437_45813464_45814384_45814470_45815541_45815557	1
HNRNPC	chr20_+_45892725_45892880_45893220_45893311_45893988_45894072	1
HNRNPC	chr20_+_47627922_47628023_47628433_47628554_47633496_47633636	1
HNRNPC	chr20_+_49084026_49084162_49085283_49085386_49088009_49088106	1
HNRNPC	chr20_+_49280485_49280570_49280903_49281818_49289045_49289260	1
HNRNPC	chr20_+_62143795_62143889_62154281_62154465_62158672_62158748	1
HNRNPC	chr20_-_440248_440389_440965_441060_441588_441689	1
HNRNPC	chr20_-_1372076_1372240_1375491_1375603_1392834_1392881	1
HNRNPC	chr20_-_2465708_2465819_2467192_2467315_2467607_2467758	1
HNRNPC	chr20_-_5109332_5109445_5111496_5111605_5112961_5113076	1
HNRNPC	chr20_-_5109332_5109445_5111500_5111605_5112961_5113076	1
HNRNPC	chr20_-_23394922_23394999_23395139_23395185_23397072_23397188	1
HNRNPC	chr20_-_28600392_28600461_28601603_28601756_28602609_28602736	1
HNRNPC	chr20_-_28600392_28600461_28601657_28601756_28602609_28602736	1
HNRNPC	chr20_-_31665949_31666086_31666991_31667147_31721655_31722330	1
HNRNPC	chr20_-_33385650_33385770_33387323_33387533_33392142_33392242	1
HNRNPC	chr20_-_33395013_33395116_33396761_33397084_33401428_33401452	1
HNRNPC	chr20_-_34575104_34575246_34581548_34581672_34585437_34585480	1
HNRNPC	chr20_-_34736690_34736758_34740363_34743341_34746807_34746928	1
HNRNPC	chr20_-_35003410_35003616_35003873_35004038_35004458_35004570	1
HNRNPC	chr20_-_35279942_35280118_35280654_35280829_35284176_35284261	1
HNRNPC	chr20_-_35279942_35280118_35280654_35280829_35284176_35284261	1
HNRNPC	chr20_-_35394092_35394196_35409345_35409467_35411940_35411958	1
HNRNPC	chr20_-_35709224_35709256_35710283_35710420_35713019_35713096	1
HNRNPC	chr20_-_35709224_35709274_35710283_35710420_35713019_35713096	1
HNRNPC	chr20_-_35713019_35713096_35713702_35713857_35714185_35714251	1
HNRNPC	chr20_-_35713019_35713096_35713702_35713857_35714185_35714251	1
HNRNPC	chr20_-_35713019_35713096_35713705_35713857_35714185_35714251	1
HNRNPC	chr20_-_35713019_35713096_35713705_35713857_35714185_35714251	1
HNRNPC	chr20_-_35732060_35732135_35734186_35734257_35738968_35739017	1
HNRNPC	chr20_-_38013700_38013857_38019005_38019144_38033404_38033456	1
HNRNPC	chr20_-_45848533_45848675_45855159_45855292_45857188_45857196	1
HNRNPC	chr20_-_46386124_46386275_46387338_46387437_46389039_46389220	1
HNRNPC	chr20_-_46393093_46393143_46393529_46393601_46394049_46394089	1
HNRNPC	chr20_-_46394405_46394503_46398697_46398771_46406548_46406559	1
HNRNPC	chr20_-_46394405_46394532_46398697_46398771_46406548_46406559	1
HNRNPC	chr20_-_47210761_47210897_47220258_47220324_47221314_47221474	1
HNRNPC	chr20_-_47249287_47249439_47254317_47254424_47262288_47262428	1
HNRNPC	chr20_-_47249287_47249439_47254317_47254424_47262288_47262428	1
HNRNPC	chr20_-_47347856_47347926_47355450_47355520_47356657_47356670	1
HNRNPC	chr20_-_49153933_49154071_49158437_49158497_49158939_49159146	1
HNRNPC	chr20_-_49153933_49154071_49158939_49159146_49174195_49174263	1
HNRNPC	chr20_-_49153933_49154071_49165997_49166285_49174195_49174263	1
HNRNPC	chr20_-_49174195_49174269_49179122_49179244_49188116_49188334	1
HNRNPC	chr20_-_49646965_49647078_49649497_49649576_49656568_49656702	1
HNRNPC	chr20_-_50903889_50904001_50904766_50904849_50928651_50928732	1
HNRNPC	chr20_-_50903889_50904001_50928651_50928825_50930826_50931364	1
HNRNPC	chr20_-_50903889_50904001_50928651_50928825_50930826_50931364	1
HNRNPC	chr20_-_50903889_50904001_50928651_50928825_50930826_50931364	1
HNRNPC	chr20_-_50936148_50936262_50940865_50940933_50942031_50942126	1
